filename,time_start,time_end,speaker,sentence_id,text,translation,word_forms,morphonology,gloss,language,dataset_creator,dataset_provider
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-0-0.mp4,33.39,43.24,tab1932_f,3,"Лична са ссчетла сцан ауаъа, йысрычпан, йгIазгын, анып ашест анса йгылу йацрахIвата, йкIнахIан, ауыла йхъвмаруан.","Лично, за мой счет, я поехала туда, он мне сделал, я привезла, повесили на шест ныпа, который стоял там, и ими играли.",ауаъа,ауаъа,dist.loc,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-0-0.mp4,33.39,43.24,tab1932_f,3,"Лична са ссчетла сцан ауаъа, йысрычпан, йгIазгын, анып ашест анса йгылу йацрахIвата, йкIнахIан, ауыла йхъвмаруан.","Лично, за мой счет, я поехала туда, он мне сделал, я привезла, повесили на шест ныпа, который стоял там, и ими играли.",",",NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-0-0.mp4,33.39,43.24,tab1932_f,3,"Лична са ссчетла сцан ауаъа, йысрычпан, йгIазгын, анып ашест анса йгылу йацрахIвата, йкIнахIан, ауыла йхъвмаруан.","Лично, за мой счет, я поехала туда, он мне сделал, я привезла, повесили на шест ныпа, который стоял там, и ими играли.",йысрычпан,й-йы-с-рЫ-чпа-н,3n.abs-3m.io-1sg.erg-caus-делать-dcl,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-0-0.mp4,33.39,43.24,tab1932_f,3,"Лична са ссчетла сцан ауаъа, йысрычпан, йгIазгын, анып ашест анса йгылу йацрахIвата, йкIнахIан, ауыла йхъвмаруан.","Лично, за мой счет, я поехала туда, он мне сделал, я привезла, повесили на шест ныпа, который стоял там, и ими играли.",",",NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-0-0.mp4,33.39,43.24,tab1932_f,3,"Лична са ссчетла сцан ауаъа, йысрычпан, йгIазгын, анып ашест анса йгылу йацрахIвата, йкIнахIан, ауыла йхъвмаруан.","Лично, за мой счет, я поехала туда, он мне сделал, я привезла, повесили на шест ныпа, который стоял там, и ими играли.",йгIазгын,й-гӏА-з-гы-н,3n.abs-csl-1sg.erg-нести-dcl,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-0-0.mp4,33.39,43.24,tab1932_f,3,"Лична са ссчетла сцан ауаъа, йысрычпан, йгIазгын, анып ашест анса йгылу йацрахIвата, йкIнахIан, ауыла йхъвмаруан.","Лично, за мой счет, я поехала туда, он мне сделал, я привезла, повесили на шест ныпа, который стоял там, и ими играли.",",",NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-0-0.mp4,33.39,43.24,tab1932_f,3,"Лична са ссчетла сцан ауаъа, йысрычпан, йгIазгын, анып ашест анса йгылу йацрахIвата, йкIнахIан, ауыла йхъвмаруан.","Лично, за мой счет, я поехала туда, он мне сделал, я привезла, повесили на шест ныпа, который стоял там, и ими играли.",анып,а-нЫп,def-нып,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-0-0.mp4,33.39,43.24,tab1932_f,3,"Лична са ссчетла сцан ауаъа, йысрычпан, йгIазгын, анып ашест анса йгылу йацрахIвата, йкIнахIан, ауыла йхъвмаруан.","Лично, за мой счет, я поехала туда, он мне сделал, я привезла, повесили на шест ныпа, который стоял там, и ими играли.",ашест,а-шéст,3n.io-шест,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-0-0.mp4,33.39,43.24,tab1932_f,3,"Лична са ссчетла сцан ауаъа, йысрычпан, йгIазгын, анып ашест анса йгылу йацрахIвата, йкIнахIан, ауыла йхъвмаруан.","Лично, за мой счет, я поехала туда, он мне сделал, я привезла, повесили на шест ныпа, который стоял там, и ими играли.",анса,Анса,так,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-0-0.mp4,33.39,43.24,tab1932_f,3,"Лична са ссчетла сцан ауаъа, йысрычпан, йгIазгын, анып ашест анса йгылу йацрахIвата, йкIнахIан, ауыла йхъвмаруан.","Лично, за мой счет, я поехала туда, он мне сделал, я привезла, повесили на шест ныпа, который стоял там, и ими играли.",йгылу,й-гЫлы-у,rel.abs-стоять-ipf,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-0-0.mp4,33.39,43.24,tab1932_f,3,"Лична са ссчетла сцан ауаъа, йысрычпан, йгIазгын, анып ашест анса йгылу йацрахIвата, йкIнахIан, ауыла йхъвмаруан.","Лично, за мой счет, я поехала туда, он мне сделал, я привезла, повесили на шест ныпа, который стоял там, и ими играли.",йацрахIвата,й-а-цра-хӏвА-та,3n.abs-dat-loc-привязать-adv,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-0-0.mp4,33.39,43.24,tab1932_f,3,"Лична са ссчетла сцан ауаъа, йысрычпан, йгIазгын, анып ашест анса йгылу йацрахIвата, йкIнахIан, ауыла йхъвмаруан.","Лично, за мой счет, я поехала туда, он мне сделал, я привезла, повесили на шест ныпа, который стоял там, и ими играли.",",",NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-0-0.mp4,33.39,43.24,tab1932_f,3,"Лична са ссчетла сцан ауаъа, йысрычпан, йгIазгын, анып ашест анса йгылу йацрахIвата, йкIнахIан, ауыла йхъвмаруан.","Лично, за мой счет, я поехала туда, он мне сделал, я привезла, повесили на шест ныпа, который стоял там, и ими играли.",йкIнахIан,й-кӏна-хӏА-н,3n.abs-висеть-dcl,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-0-0.mp4,33.39,43.24,tab1932_f,3,"Лична са ссчетла сцан ауаъа, йысрычпан, йгIазгын, анып ашест анса йгылу йацрахIвата, йкIнахIан, ауыла йхъвмаруан.","Лично, за мой счет, я поехала туда, он мне сделал, я привезла, повесили на шест ныпа, который стоял там, и ими играли.",",",NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
